range_day,range_width_pips,direction,trigger_kind,entry_time,exit_time,vix_at_entry,high_vix,entry_price,sl,tp,exit_price,sl_dist,r_multiple,exit_reason,hold_bars
2026-03-03,19.899999999999363,short,fractal,2026-03-03 07:35:00+01:00,2026-03-03 08:25:00+01:00,21.440000534057617,True,1.1663334791031474,1.1677736793670357,1.1657398516998418,1.1657563725966944,0.0014236793670356403,0.4053626959943101,take_profit,10
2026-03-04,11.799999999999589,long,choch,2026-03-04 09:30:00+01:00,2026-03-04 10:15:00+01:00,23.56999969482422,True,1.1605165208968526,1.158533933366278,1.1613425999858809,1.1613260790890283,0.001966066633721927,0.41176538897010395,take_profit,9
2026-03-06,11.100000000001664,short,fractal,2026-03-06 07:25:00+01:00,2026-03-06 08:20:00+01:00,23.75,True,1.1605534791031475,1.1616946033559574,1.1600880271331613,1.16171112425281,0.001124603355957406,-1.0293808421698143,stop,11
2026-03-11,6.099999999999994,long,fractal,2026-03-11 07:35:00+01:00,2026-03-11 08:15:00+01:00,24.93000030517578,True,1.1637165208968525,1.1626978319777952,1.1641295005809449,1.1641129796840923,0.0010021680222047698,0.39560111523775016,take_profit,8
2026-03-12,12.400000000001299,long,fractal,2026-03-12 07:25:00+01:00,2026-03-12 09:00:00+01:00,24.229999542236328,True,1.1547365208968525,1.153334953310888,1.155313591438191,1.1552970705413383,0.0013850466891119717,0.4047153420114798,take_profit,19
2026-03-16,10.399999999999299,short,fractal,2026-03-16 07:20:00+01:00,2026-03-16 07:20:00+01:00,27.190000534057617,True,1.1434234791031475,1.1443224609575096,1.1430618024467816,1.1430783233436341,0.000882460957509586,0.39112864606203007,take_profit,0
2026-03-18,6.800000000000139,long,choch,2026-03-18 07:15:00+01:00,2026-03-18 07:35:00+01:00,22.3700008392334,True,1.1547765208968526,1.1541114051995207,1.1550379692002053,1.1540948843026682,0.0006485948004791956,-1.0509436610975016,stop,4
2026-03-19,7.399999999999629,long,fractal,2026-03-19 07:40:00+01:00,2026-03-19 08:00:00+01:00,25.09000015258789,True,1.1465965208968525,1.1453481918100767,1.1471079177956813,1.1453316709132242,0.0012318081899231601,-1.026823813947205,stop,4
2026-03-20,8.699999999999264,long,fractal,2026-03-20 08:05:00+01:00,2026-03-20 08:05:00+01:00,24.059999465942383,True,1.1562265208968525,1.1551987957829664,1.1566433732358714,1.1566268523390189,0.0010112042170335252,0.3958957403685972,take_profit,0
2026-03-23,18.400000000000638,short,fractal,2026-03-23 08:50:00+01:00,2026-03-23 08:55:00+01:00,26.780000686645508,True,1.1535434791031474,1.1552873813426834,1.1528196937102784,1.152836214607131,0.0017273813426834622,0.4094431718926118,take_profit,1
2026-03-24,13.400000000001189,long,choch,2026-03-24 10:00:00+01:00,2026-03-24 14:05:00+01:00,26.149999618530273,True,1.1592765208968525,1.1569149776659053,1.1602650095717548,1.1568984567690528,0.0023450223340945172,-1.0140901829482871,stop,49
2026-03-25,9.40000000000163,short,fractal,2026-03-25 07:25:00+01:00,2026-03-25 08:10:00+01:00,26.950000762939453,True,1.1590934791031475,1.1602102996780732,1.1586384429951115,1.1602268205749258,0.0011002996780731407,-1.0300298131168775,stop,9
2026-03-26,12.299999999998423,short,fractal,2026-03-26 07:35:00+01:00,2026-03-26 07:40:00+01:00,25.329999923706055,True,1.1558234791031474,1.1568294221491668,1.1554159619360713,1.1554324828329239,0.0009894221491668124,0.3951763870990746,take_profit,1
2026-03-30,7.500000000000284,short,fractal,2026-03-30 07:25:00+02:00,2026-03-30 07:35:00+02:00,31.049999237060547,True,1.1513134791031474,1.1520551795835388,1.1510192087499118,1.1510357296467644,0.0007251795835389036,0.38300782687180535,take_profit,2
2026-03-31,4.00000000000178,short,fractal,2026-03-31 07:40:00+02:00,2026-03-31 07:55:00+02:00,30.610000610351562,True,1.1467634791031474,1.1476538116241546,1.1464055093039336,1.1464220302007861,0.0008738116241546749,0.39075802257898007,take_profit,3
2026-04-01,6.900000000000794,long,fractal,2026-04-01 08:10:00+02:00,2026-04-01 08:20:00+02:00,25.25,True,1.1566265208968525,1.1555960126417169,1.1570445660106927,1.1570280451138402,0.001013987358283108,0.3959854269461073,take_profit,2
2026-04-02,9.699999999999154,short,choch,2026-04-02 07:25:00+02:00,2026-04-02 07:45:00+02:00,24.540000915527344,True,1.1531234791031475,1.1542234061840282,1.152675683063988,1.1526922039608405,0.0010834061840280902,0.3980733622024686,take_profit,4
2026-04-03,2.500000000000835,short,fractal,2026-04-03 08:25:00+02:00,2026-04-03 09:00:00+02:00,23.8700008392334,True,1.1536134791031474,1.1540599008172294,1.153445756792616,1.154076421714082,0.0004299008172294926,-1.0768591088475907,stop,7
2026-04-06,6.6000000000010495,long,fractal,2026-04-06 07:50:00+02:00,2026-04-06 08:50:00+02:00,23.8700008392334,True,1.1526065208968526,1.1518574722407238,1.1529039404682613,1.1528874195714087,0.0007325277592761827,0.3834648871651241,take_profit,12
2026-04-07,5.899999999998684,short,fractal,2026-04-07 08:10:00+02:00,2026-04-07 08:40:00+02:00,24.170000076293945,True,1.1535634791031475,1.1544009720609572,1.1532281548310184,1.1544174929578097,0.0008209720609571422,-1.04024715977125,stop,6
2026-04-09,9.200000000000319,short,fractal,2026-04-09 08:10:00+02:00,2026-04-09 08:20:00+02:00,21.040000915527344,True,1.1660534791031474,1.1668642703761603,1.165729598410217,1.1657461193070695,0.0007942703761602003,0.3869712446834155,take_profit,2
2026-04-10,5.599999999998939,short,choch,2026-04-10 08:05:00+02:00,2026-04-10 08:15:00+02:00,19.489999771118164,False,1.1688934791031473,1.1695059220494972,1.1686120389752512,1.1686285598721038,0.0005959220494972685,0.44455349700021807,take_profit,2
2026-04-13,4.500000000000615,short,fractal,2026-04-13 07:50:00+02:00,2026-04-13 08:05:00+02:00,19.229999542236328,False,1.1686834791031475,1.1692159267329971,1.1684420366335015,1.1692324476298497,0.0005159267329969885,-1.064043577492561,stop,3
2026-04-14,5.399999999999849,short,choch,2026-04-14 07:45:00+02:00,2026-04-14 08:00:00+02:00,19.1200008392334,False,1.1763334791031475,1.1769932890899324,1.176028355455034,1.177009809986785,0.0006432890899323569,-1.0513638334960986,stop,3
2026-04-15,3.2999999999994145,long,fractal,2026-04-15 09:05:00+02:00,2026-04-15 10:15:00+02:00,18.360000610351562,False,1.1788065208968526,1.177857011055037,1.1792564944724815,1.179239973575629,0.0009329889449630562,0.46458501048319795,take_profit,14
2026-04-16,4.999999999999449,short,choch,2026-04-16 07:40:00+02:00,2026-04-16 08:00:00+02:00,18.170000076293945,False,1.1805234791031474,1.1811529366505518,1.180233531674724,1.1802500525715764,0.0006129366505519319,0.446092644851155,take_profit,4
2026-04-17,2.80000000000058,short,fractal,2026-04-17 10:10:00+02:00,2026-04-17 10:40:00+02:00,17.940000534057617,False,1.1781334791031475,1.1789101313743267,1.1777699343128367,1.1789266522711792,0.0007601313743266864,-1.0434685303370317,stop,6
2026-04-20,5.799999999998029,short,fractal,2026-04-20 08:50:00+02:00,2026-04-20 09:20:00+02:00,17.479999542236328,False,1.1759234791031474,1.1769551568878056,1.1754324215560972,1.1769716777846582,0.0010151568878055336,-1.0325484603435335,stop,6
2026-04-21,2.500000000000835,long,fractal,2026-04-21 08:25:00+02:00,2026-04-21 09:55:00+02:00,18.8700008392334,False,1.1774565208968526,1.1767495522178861,1.177785223891057,1.1767330313210336,0.000690447782113937,-1.0478556011924962,stop,18
2026-04-22,4.100000000000215,long,choch,2026-04-22 07:15:00+02:00,2026-04-22 07:15:00+02:00,19.5,False,1.1743365208968526,1.173767983736468,1.174596008131766,1.1745794872349133,0.0005520162635318814,0.44014344161931523,take_profit,0
2026-04-23,5.399999999999849,long,fractal,2026-04-23 09:45:00+02:00,2026-04-23 09:50:00+02:00,18.920000076293945,False,1.1698365208968526,1.1687748055733187,1.1703425972133408,1.1703260763164882,0.0010451944266813948,0.4683869403991851,take_profit,1
2026-04-24,5.1000000000001044,long,fractal,2026-04-24 07:55:00+02:00,2026-04-24 09:00:00+02:00,19.309999465942383,False,1.1682065208968526,1.167659031992671,1.1684554840036647,1.1676425110958184,0.0005309680073291839,-1.0622293495068276,stop,13
2026-04-27,6.399999999999739,short,fractal,2026-04-27 07:30:00+02:00,2026-04-27 07:55:00+02:00,18.709999084472656,False,1.1724734791031475,1.1730294689151943,1.1722202655424028,1.1722367864392553,0.0005394689151943861,0.4387512555878389,take_profit,5
2026-04-28,4.700000000001925,short,choch,2026-04-28 07:30:00+02:00,2026-04-28 07:35:00+02:00,18.020000457763672,False,1.1710734791031474,1.1716017037351139,1.1708341481324431,1.1708506690292957,0.0005117037351138298,0.4354278825073567,take_profit,1
2026-04-29,3.20000000000098,short,fractal,2026-04-29 09:15:00+02:00,2026-04-29 10:00:00+02:00,17.829999923706055,False,1.1704434791031475,1.1713174117403988,1.1700312941298008,1.1700478150266533,0.000857411740398764,0.46146332952024566,take_profit,9
2026-05-04,10.700000000001264,short,fractal,2026-05-04 08:40:00+02:00,2026-05-04 08:45:00+02:00,16.989999771118164,False,1.1730034791031474,1.1737875455029716,1.1726362272485142,1.1726527481453668,0.0007675455029716417,0.45695135522611063,take_profit,1
2026-05-05,10.499999999999954,long,fractal,2026-05-05 08:50:00+02:00,2026-05-05 09:05:00+02:00,18.290000915527344,False,1.1688065208968526,1.1678769719440403,1.1692465140279797,1.1692299931311272,0.000913028055959677,0.46381075752324724,take_profit,3
2026-05-07,5.899999999998684,long,fractal,2026-05-07 09:00:00+02:00,2026-05-07 09:00:00+02:00,17.389999389648438,False,1.1750065208968525,1.1740152906051595,1.1754773546974202,1.1754608338005677,0.0009747093948404917,0.46610087695878005,take_profit,0
2026-05-08,8.900000000000574,long,choch,2026-05-08 07:40:00+02:00,2026-05-08 08:00:00+02:00,17.079999923706055,False,1.1737065208968525,1.1730706003304336,1.173999699834783,1.1739831789379305,0.0006193996695661725,0.44665513185014505,take_profit,4
2026-05-11,7.200000000000539,short,fractal,2026-05-11 08:15:00+02:00,2026-05-11 08:30:00+02:00,17.190000534057617,False,1.1755234791031475,1.176141723257816,1.175239138371092,1.1761582441546685,0.0006017232578158871,-1.0549119437814214,stop,3
2026-05-12,4.100000000000215,short,fractal,2026-05-12 08:05:00+02:00,2026-05-12 08:20:00+02:00,18.3799991607666,False,1.1758134791031474,1.176631507475711,1.1754292462621443,1.1754457671589968,0.0008015074757111674,0.45877543914891394,take_profit,3
2026-05-13,3.1000000000003247,long,fractal,2026-05-13 07:20:00+02:00,2026-05-13 08:00:00+02:00,17.989999771118164,False,1.1735365208968525,1.1731041944565523,1.1737279027717238,1.1730876735596998,0.0004158055434476246,-1.0794645339046725,stop,8
2026-05-14,5.700000000001815,short,choch,2026-05-14 08:05:00+02:00,2026-05-14 08:10:00+02:00,17.8700008392334,False,1.1709434791031474,1.1715083934007444,1.1706858032996277,1.1707023241964802,0.0005483934007444317,0.43974800998670777,take_profit,1
2026-05-15,6.199999999998429,short,choch,2026-05-15 07:30:00+02:00,2026-05-15 07:45:00+02:00,17.260000228881836,False,1.1645234791031474,1.1651359607613954,1.1642420196193022,1.1642585405161547,0.0005959607613955165,0.4445570986456,take_profit,3
2026-05-18,7.099999999999884,short,fractal,2026-05-18 07:40:00+02:00,2026-05-18 08:05:00+02:00,18.43000030517578,False,1.1619434791031475,1.1625782824356226,1.161650858782189,1.1625948033324751,0.0006182824356223964,-1.0534412621181897,stop,5
2026-05-19,7.999999999999119,short,fractal,2026-05-19 08:00:00+02:00,2026-05-19 08:20:00+02:00,17.81999969482422,False,1.1638634791031475,1.1645618157185023,1.163539092140749,1.1645783366153548,0.0006818157185021961,-1.0484614725189014,stop,4
2026-05-20,9.799999999999809,short,choch,2026-05-20 07:40:00+02:00,2026-05-20 08:15:00+02:00,18.059999465942383,False,1.1594934791031475,1.1602787221741455,1.1591256389129274,1.160295243070998,0.0007687221741454586,-1.0429827508772729,stop,7
2026-05-21,5.1000000000001044,long,choch,2026-05-21 08:20:00+02:00,2026-05-21 08:40:00+02:00,17.440000534057617,False,1.1625765208968526,1.1618875857850253,1.1628962071074873,1.1618710648881727,0.000672414214974691,-1.0491390469882258,stop,4
2026-05-22,4.20000000000087,long,fractal,2026-05-22 07:50:00+02:00,2026-05-22 07:55:00+02:00,16.760000228881836,False,1.1615865208968525,1.161212909845026,1.1617485450774871,1.1611963889481733,0.0003570901549741414,-1.0925306767627292,stop,1
2026-05-25,8.20000000000043,long,fractal,2026-05-25 08:25:00+02:00,2026-05-25 08:45:00+02:00,16.700000762939453,False,1.1640065208968526,1.1634008293234144,1.164284585338293,1.1642680644414405,0.0005891706765857968,0.4439181292990967,take_profit,4
2026-05-26,6.499999999998174,short,fractal,2026-05-26 07:45:00+02:00,2026-05-26 08:25:00+02:00,16.59000015258789,False,1.1628634791031474,1.163284685078761,1.1626776574606195,1.1633012059756136,0.00040468507876101876,-1.0816481640647075,stop,8
2026-05-27,3.9999999999995595,long,choch,2026-05-27 07:20:00+02:00,2026-05-27 08:00:00+02:00,17.010000228881836,False,1.1642765208968526,1.1638445832198432,1.1644677083900785,1.1638280623229906,0.0004154167801568412,-1.0795388999276394,stop,8
2026-05-29,5.1000000000001044,long,fractal,2026-05-29 09:45:00+02:00,2026-05-29 10:45:00+02:00,15.739999771118164,False,1.1643665208968526,1.1633472087095478,1.1648513956452262,1.1633306878126952,0.0010027912904522866,-1.0329498211837724,stop,12
2026-06-02,4.699999999999704,long,fractal,2026-06-02 07:40:00+02:00,2026-06-02 08:05:00+02:00,16.049999237060547,False,1.1638565208968525,1.163475555462269,1.1640222222688654,1.1640057013720129,0.0003644445377308515,0.40933656486984815,take_profit,5
2026-06-04,8.999999999999009,long,fractal,2026-06-04 09:00:00+02:00,2026-06-04 09:25:00+02:00,16.059999465942383,False,1.1612265208968526,1.1604247357289736,1.1616026321355133,1.160408214832121,0.0007852642710264341,-1.042077291587354,stop,5
2026-06-05,3.2999999999994145,long,fractal,2026-06-05 07:45:00+02:00,2026-06-05 08:00:00+02:00,15.399999618530273,False,1.1617665208968526,1.1613881409427445,1.161930929528628,1.161371620045892,0.0003618590572556943,-1.0913112247503594,stop,3
2026-06-08,4.00000000000178,long,choch,2026-06-08 07:15:00+02:00,2026-06-08 07:15:00+02:00,21.510000228881836,True,1.1535265208968526,1.1527098503425022,1.1538529212817847,1.1538364003849322,0.0008001496574978115,0.38727691148257126,take_profit,0
2026-06-09,11.199999999997878,long,fractal,2026-06-09 10:50:00+02:00,2026-06-09 10:55:00+02:00,18.920000076293945,False,1.1548065208968525,1.153983371337342,1.155193314331329,1.1551767934344765,0.0008066286626580823,0.4590371688551795,take_profit,1
2026-06-10,6.099999999999994,long,fractal,2026-06-10 09:05:00+02:00,2026-06-10 09:10:00+02:00,19.8700008392334,False,1.1550765208968525,1.1542197476016165,1.1554801261991916,1.155463605302339,0.0008402523983834665,0.46067634704907,take_profit,1
2026-06-11,7.800000000000029,short,fractal,2026-06-11 09:30:00+02:00,2026-06-11 09:40:00+02:00,22.219999313354492,True,1.1551034791031474,1.1561654751723207,1.1546719392118625,1.154688460108715,0.001045475172320795,0.3969668581521882,take_profit,2
2026-06-12,6.599999999998829,short,fractal,2026-06-12 09:00:00+02:00,2026-06-12 09:10:00+02:00,19.440000534057617,False,1.1569334791031474,1.1578603031428896,1.156494848428555,1.1565113693254077,0.00091030314288962,0.4637024281820955,take_profit,2
2026-06-15,10.300000000000864,long,fractal,2026-06-15 08:15:00+02:00,2026-06-15 08:30:00+02:00,17.68000030517578,False,1.1610365208968525,1.1602063199123014,1.1614268400438492,1.1601897990154488,0.000813680087698475,-1.0406078435551396,stop,3
2026-06-16,11.300000000000754,short,choch,2026-06-16 07:55:00+02:00,2026-06-16 08:30:00+02:00,16.200000762939453,False,1.1575534791031474,1.1581768799239114,1.1572665600380443,1.158193400820764,0.0006068799239114332,-1.0544453563270257,stop,7
2026-06-17,3.700000000002035,long,fractal,2026-06-17 08:05:00+02:00,2026-06-17 08:20:00+02:00,16.40999984741211,False,1.1612965208968526,1.1607976387488517,1.1615211806255743,1.1607811178519991,0.0004823612511483617,-1.0685000995136127,stop,3
2026-06-18,5.599999999998939,short,fractal,2026-06-18 08:35:00+02:00,2026-06-18 08:35:00+02:00,18.440000534057617,False,1.1524234791031474,1.1534250327346423,1.1519474836326786,1.1519640045295312,0.0009850327346423954,0.46645614653910633,take_profit,0
2026-06-19,16.100000000001113,short,fractal,2026-06-19 08:30:00+02:00,2026-06-19 08:55:00+02:00,16.399999618530273,False,1.1429934791031475,1.144156807899052,1.142436596050474,1.1441733287959046,0.0011468078990519957,-1.0288119690598596,stop,5
2026-06-22,4.20000000000087,long,fractal,2026-06-22 08:05:00+02:00,2026-06-22 08:55:00+02:00,16.399999618530273,False,1.1456765208968525,1.1449417401299349,1.1460191299350324,1.1460026090381799,0.0007182598700649656,0.4539974386956941,take_profit,10
2026-06-24,6.399999999999739,long,fractal,2026-06-24 08:35:00+02:00,2026-06-24 08:55:00+02:00,19.489999771118164,False,1.1367065208968525,1.1358520557461074,1.1371089721269463,1.1358355348492548,0.0008379442538925674,-1.0394319712220266,stop,4
2026-06-25,4.999999999999449,short,fractal,2026-06-25 10:50:00+02:00,2026-06-25 11:55:00+02:00,18.6299991607666,False,1.1367134791031475,1.1378153644490934,1.1361873177754533,1.136203838672306,0.0010853644490932653,0.46955695966209887,take_profit,13
2026-06-26,8.699999999999264,long,choch,2026-06-26 07:40:00+02:00,2026-06-26 07:50:00+02:00,18.889999389648438,False,1.1377865208968525,1.1371209595970109,1.1380945202014945,1.138077999304642,0.0006490404029890831,0.4490913145731048,take_profit,2
2026-06-30,10.200000000000209,short,fractal,2026-06-30 07:45:00+02:00,2026-06-30 07:55:00+02:00,17.649999618530273,False,1.1391134791031474,1.139801851646319,1.1387940741768405,1.138810595073693,0.000671851646319076,0.4508198068930315,take_profit,2
2026-07-01,8.300000000001084,short,fractal,2026-07-01 08:40:00+02:00,2026-07-01 09:00:00+02:00,16.450000762939453,False,1.1402534791031473,1.1409615865269642,1.1399242067365176,1.1399407276333702,0.0006915865269644319,0.4522231963510277,take_profit,4
